site,date,data,Gatun_dist,Cano_Quebrado_dist,Trinidad_dist,Ciri_Grande_dist,min_dist,n,neo_n,Gatun_flow,Cano_Quebrado_flow,Trinidad_flow,Ciri_Grande_flow,min_dist_traffic,min_dist_neo_traffic,Gatun_flow_dist,Cano_Quebrado_flow_dist,Trinidad_flow_dist,Ciri_Grande_flow_dist
RAP,Aug-18,0.69,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,854.25,150.75,7.307179211,2.658892473,7.604043011,10.82498208,0.18817152,0.028225728,0.00020798,0.000103043,0.000191116,0.000221285
RAP,Sep-18,0.5,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,843.2,148.8,6.033,3.300144444,9.255185185,12.95659259,0.18573746,0.027860619,0.000171714,0.000127895,0.000232615,0.00026486
RAP,Oct-18,0.54,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,810,236,8.864802867,4.082795699,11.79526882,14.46541219,0.195848169,0.044187541,0.000252313,0.000158226,0.000296456,0.000295703
RAP,Nov-18,0.46,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,744,231,20.18974074,6.091037037,16.76114815,22.50685185,0.182554459,0.043251364,0.000574648,0.000236054,0.000421266,0.000460087
RAP,Dec-18,0.64,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,763,251,15.97315412,4.090247312,11.36863799,16.86853047,0.189856638,0.046996071,0.000454634,0.000158514,0.000285733,0.000344828
RCO,Jan-18,0.69,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,892.5,157.5,4.286738351,1.347967742,3.81483871,5.552688172,0.203435069,0.03051526,0.000121419,5.22E-05,9.59E-05,0.000113519
RCO,Feb-18,1.55,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,799.85,141.15,2.062451286,0.599220717,1.928004105,2.585482759,0.182316571,0.027347486,5.84E-05,2.32E-05,4.85E-05,5.29E-05
RCO,Mar-18,1.52,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,923.95,163.05,1.371204301,0.311028674,1.250691756,1.731240143,0.210603733,0.03159056,3.88E-05,1.20E-05,3.14E-05,3.54E-05
RCO,Apr-18,1.64,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,861.05,151.95,1.316633333,0.431359259,1.726307407,2.389492593,0.196266405,0.029439961,3.73E-05,1.67E-05,4.34E-05,4.89E-05
RCO,May-18,1.29,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,907.8,160.2,3.305430108,0.808426523,3.953666667,5.181770609,0.206922527,0.031038379,9.36E-05,3.13E-05,9.94E-05,0.000105936
RCO,Jun-18,0.83,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,810.05,142.95,4.189114815,1.691785185,5.24947037,7.773592593,0.184641544,0.027696232,0.000118654,6.55E-05,0.000131939,0.000158924
RCO,Jul-18,0.84,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,846.6,149.4,5.231014337,1.826351254,5.676666667,8.400681004,0.192972694,0.028945904,0.000148165,7.07E-05,0.000142677,0.000171744
RCO,Aug-18,0.81,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,854.25,150.75,7.307179211,2.658892473,7.604043011,10.82498208,0.194716423,0.029207463,0.000206971,0.000102939,0.000191119,0.000221306
RCO,Sep-18,0.6,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,843.2,148.8,6.033,3.300144444,9.255185185,12.95659259,0.192197703,0.028829655,0.000170881,0.000127765,0.000232619,0.000264885
RCO,Oct-18,0.6,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,810,236,8.864802867,4.082795699,11.79526882,14.46541219,0.202660078,0.045724454,0.00025109,0.000158065,0.000296461,0.000295731
RCO,Nov-18,0.84,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,744,231,20.18974074,6.091037037,16.76114815,22.50685185,0.188903993,0.044755715,0.000571861,0.000235814,0.000421272,0.000460131
RCO,Dec-18,0.64,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,763,251,15.97315412,4.090247312,11.36863799,16.86853047,0.196460152,0.048630669,0.000452429,0.000158353,0.000285738,0.000344861
ARN,Jan-19,0.11,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,832,240,4.286738351,1.347967742,3.81483871,5.552688172,0.042317073,0.009473972,0.000140878,9.72E-05,0.001683018,0.000558143
ARN,Feb-19,0.13,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,751,211,2.062451286,0.599220717,1.928004105,2.585482759,0.037974836,0.0083292,6.78E-05,4.32E-05,0.00085059,0.000259887
ARN,Mar-19,0.14,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,838,229,1.371204301,0.311028674,1.250691756,1.731240143,0.042119698,0.009039748,4.51E-05,2.24E-05,0.000551776,0.00017402
ARN,Apr-19,0.15,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,785,219,1.316633333,0.431359259,1.726307407,2.389492593,0.039632781,0.008644999,4.33E-05,3.11E-05,0.000761606,0.000240186
ARN,May-19,0.14,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,770,260,3.305430108,0.808426523,3.953666667,5.181770609,0.040659128,0.010263469,0.000108629,5.83E-05,0.001744265,0.000520859
ARN,Jun-19,0.16,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,722,252,4.189114815,1.691785185,5.24947037,7.773592593,0.038448535,0.00994767,0.00013767,0.000121981,0.002315943,0.000781383
ARN,Jul-19,0.12,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,719,281,5.231014337,1.826351254,5.676666667,8.400681004,0.039474881,0.011092442,0.00017191,0.000131683,0.002504412,0.000844417
ARN,Aug-19,0.15,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,824,288,7.307179211,2.658892473,7.604043011,10.82498208,0.043896068,0.011368766,0.000240141,0.000191711,0.003354726,0.001088102
ARN,Sep-19,0.14,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,760,265,6.033,3.300144444,9.255185185,12.95659259,0.040461753,0.010460844,0.000198267,0.000237946,0.004083171,0.001302366
ARN,Oct-19,0.19,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,843,294,8.864802867,4.082795699,11.79526882,14.46541219,0.04488294,0.011605615,0.00029133,0.000294377,0.005203796,0.001454029
ARN,Nov-19,0.18,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,842,294,20.18974074,6.091037037,16.76114815,22.50685185,0.044843465,0.011605615,0.000663509,0.000439175,0.007394626,0.002262335
ARN,Dec-19,0.15,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,838,305,15.97315412,4.090247312,11.36863799,16.86853047,0.045119789,0.012039839,0.000524937,0.000294914,0.005015577,0.001695585
BAT,Jan-19,0.18,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,832,240,4.286738351,1.347967742,3.81483871,5.552688172,0.100285514,0.022451981,0.000208176,6.50E-05,0.000215876,0.000272164
BAT,Feb-19,0.2,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,751,211,2.062451286,0.599220717,1.928004105,2.585482759,0.089995023,0.019739033,0.000100158,2.89E-05,0.000109103,0.000126727
BAT,Mar-19,0.22,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,838,229,1.371204301,0.311028674,1.250691756,1.731240143,0.099817765,0.021422932,6.66E-05,1.50E-05,7.08E-05,8.49E-05
BAT,Apr-19,0.26,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,785,219,1.316633333,0.431359259,1.726307407,2.389492593,0.09392412,0.020487433,6.39E-05,2.08E-05,9.77E-05,0.00011712
BAT,May-19,0.25,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,770,260,3.305430108,0.808426523,3.953666667,5.181770609,0.096356418,0.024322979,0.000160521,3.90E-05,0.000223732,0.000253983
BAT,Jun-19,0.32,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,722,252,4.189114815,1.691785185,5.24947037,7.773592593,0.091117622,0.02357458,0.000203435,8.16E-05,0.00029706,0.000381021
BAT,Jul-19,0.32,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,719,281,5.231014337,1.826351254,5.676666667,8.400681004,0.09354992,0.026287528,0.000254033,8.81E-05,0.000321234,0.000411757
BAT,Aug-19,0.36,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,824,288,7.307179211,2.658892473,7.604043011,10.82498208,0.104027511,0.026942377,0.000354857,0.00012827,0.000430301,0.000530584
BAT,Sep-19,0.36,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,760,265,6.033,3.300144444,9.255185185,12.95659259,0.095888668,0.024790729,0.000292979,0.000159206,0.000523737,0.000635064
BAT,Oct-19,0.39,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,843,294,8.864802867,4.082795699,11.79526882,14.46541219,0.106366259,0.027503677,0.0004305,0.000196962,0.000667477,0.000709019
BAT,Nov-19,0.31,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,842,294,20.18974074,6.091037037,16.76114815,22.50685185,0.106272709,0.027503677,0.00098047,0.000293844,0.000948488,0.001103168
BAT,Dec-19,0.44,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,838,305,15.97315412,4.090247312,11.36863799,16.86853047,0.106927559,0.028532726,0.000775701,0.000197322,0.000643334,0.000826807
BCI,Jan-19,0.14,13614.43657,15252.8151,19186.38481,25216.33425,10988.875,832,240,4.286738351,1.347967742,3.81483871,5.552688172,0.097553207,0.02184027,0.000314867,8.84E-05,0.000198831,0.000220202
BCI,Feb-19,0.16,13614.43657,15252.8151,19186.38481,25216.33425,10988.875,751,211,2.062451286,0.599220717,1.928004105,2.585482759,0.087543083,0.019201238,0.00015149,3.93E-05,0.000100488,0.000102532
BCI,Mar-19,0.19,13614.43657,15252.8151,19186.38481,25216.33425,10988.875,838,229,1.371204301,0.311028674,1.250691756,1.731240143,0.097098202,0.020839258,0.000100717,2.04E-05,6.52E-05,6.87E-05
BCI,Apr-19,0.23,13614.43657,15252.8151,19186.38481,25216.33425,10988.875,785,219,1.316633333,0.431359259,1.726307407,2.389492593,0.091365131,0.019929247,9.67E-05,2.83E-05,9.00E-05,9.48E-05
BCI,May-19,0.25,13614.43657,15252.8151,19186.38481,25216.33425,10988.875,770,260,3.305430108,0.808426523,3.953666667,5.181770609,0.09373116,0.023660293,0.000242789,5.30E-05,0.000206066,0.000205493
BCI,Jun-19,0.27,13614.43657,15252.8151,19186.38481,25216.33425,10988.875,722,252,4.189114815,1.691785185,5.24947037,7.773592593,0.088635097,0.022932284,0.000307697,0.000110916,0.000273604,0.000308276
BCI,Jul-19,0.24,13614.43657,15252.8151,19186.38481,25216.33425,10988.875,719,281,5.231014337,1.826351254,5.676666667,8.400681004,0.091001126,0.025571316,0.000384226,0.000119739,0.00029587,0.000333144
BCI,Aug-19,0.21,13614.43657,15252.8151,19186.38481,25216.33425,10988.875,824,288,7.307179211,2.658892473,7.604043011,10.82498208,0.101193252,0.026208324,0.000536723,0.000174321,0.000396325,0.000429285
BCI,Sep-19,0.21,13614.43657,15252.8151,19186.38481,25216.33425,10988.875,760,265,6.033,3.300144444,9.255185185,12.95659259,0.093276154,0.024115298,0.000443133,0.000216363,0.000482383,0.000513817
BCI,Oct-19,0.29,13614.43657,15252.8151,19186.38481,25216.33425,10988.875,843,294,8.864802867,4.082795699,11.79526882,14.46541219,0.10346828,0.026754331,0.000651133,0.000267675,0.000614773,0.000573652
BCI,Nov-19,0.27,13614.43657,15252.8151,19186.38481,25216.33425,10988.875,842,294,20.18974074,6.091037037,16.76114815,22.50685185,0.103377279,0.026754331,0.001482966,0.000399339,0.000873596,0.000892551
BCI,Dec-19,0.27,13614.43657,15252.8151,19186.38481,25216.33425,10988.875,838,305,15.97315412,4.090247312,11.36863799,16.86853047,0.104014287,0.027755343,0.001173251,0.000268163,0.000592537,0.000668953
DC1,Jan-19,0.05,19028.38084,16678.66382,30779.6563,39640.8378,21509.056,832,240,4.286738351,1.347967742,3.81483871,5.552688172,0.049839472,0.011158091,0.000225281,8.08E-05,0.00012394,0.000140075
DC1,Feb-19,0.05,19028.38084,16678.66382,30779.6563,39640.8378,21509.056,751,211,2.062451286,0.599220717,1.928004105,2.585482759,0.044725347,0.009809822,0.000108388,3.59E-05,6.26E-05,6.52E-05
DC1,Mar-19,0.05,19028.38084,16678.66382,30779.6563,39640.8378,21509.056,838,229,1.371204301,0.311028674,1.250691756,1.731240143,0.049607012,0.010646678,7.21E-05,1.86E-05,4.06E-05,4.37E-05
DC1,Apr-19,0.05,19028.38084,16678.66382,30779.6563,39640.8378,21509.056,785,219,1.316633333,0.431359259,1.726307407,2.389492593,0.046678013,0.010181758,6.92E-05,2.59E-05,5.61E-05,6.03E-05
DC1,May-19,0.12,19028.38084,16678.66382,30779.6563,39640.8378,21509.056,770,260,3.305430108,0.808426523,3.953666667,5.181770609,0.047886806,0.012087932,0.000173711,4.85E-05,0.000128451,0.000130718
DC1,Jun-19,0.05,19028.38084,16678.66382,30779.6563,39640.8378,21509.056,722,252,4.189114815,1.691785185,5.24947037,7.773592593,0.045283252,0.011715995,0.000220151,0.000101434,0.00017055,0.000196101
DC1,Jul-19,0.05,19028.38084,16678.66382,30779.6563,39640.8378,21509.056,719,281,5.231014337,1.826351254,5.676666667,8.400681004,0.046492045,0.013064265,0.000274906,0.000109502,0.000184429,0.00021192
DC1,Aug-19,0.05,19028.38084,16678.66382,30779.6563,39640.8378,21509.056,824,288,7.307179211,2.658892473,7.604043011,10.82498208,0.051699154,0.013389709,0.000384015,0.000159419,0.000247048,0.000273077
DC1,Sep-19,0.05,19028.38084,16678.66382,30779.6563,39640.8378,21509.056,760,265,6.033,3.300144444,9.255185185,12.95659259,0.047654346,0.012320392,0.000317053,0.000197866,0.000300692,0.00032685
DC1,Oct-19,0.13,19028.38084,16678.66382,30779.6563,39640.8378,21509.056,843,294,8.864802867,4.082795699,11.79526882,14.46541219,0.052861455,0.013668661,0.000465873,0.000244792,0.000383216,0.000364912
DC1,Nov-19,0.12,19028.38084,16678.66382,30779.6563,39640.8378,21509.056,842,294,20.18974074,6.091037037,16.76114815,22.50685185,0.052814963,0.013668661,0.001061033,0.000365199,0.000544553,0.000567769
DC1,Dec-19,0.12,19028.38084,16678.66382,30779.6563,39640.8378,21509.056,838,305,15.97315412,4.090247312,11.36863799,16.86853047,0.053140407,0.014180074,0.000839438,0.000245238,0.000369356,0.000425534
ESC,Jan-19,0.17,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,832,240,4.286738351,1.347967742,3.81483871,5.552688172,0.072830347,0.016305302,0.00018299,7.17E-05,0.000278412,0.000338202
ESC,Feb-19,0.19,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,751,211,2.062451286,0.599220717,1.928004105,2.585482759,0.065357084,0.014335078,8.80E-05,3.19E-05,0.000140708,0.000157476
ESC,Mar-19,0.2,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,838,229,1.371204301,0.311028674,1.250691756,1.731240143,0.072490653,0.015557975,5.85E-05,1.65E-05,9.13E-05,0.000105446
ESC,Apr-19,0.25,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,785,219,1.316633333,0.431359259,1.726307407,2.389492593,0.068210511,0.014878588,5.62E-05,2.29E-05,0.000125988,0.000145539
ESC,May-19,0.23,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,770,260,3.305430108,0.808426523,3.953666667,5.181770609,0.069976919,0.017664077,0.000141101,4.30E-05,0.000288544,0.000315611
ESC,Jun-19,0.3,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,722,252,4.189114815,1.691785185,5.24947037,7.773592593,0.066172349,0.017120567,0.000178823,9.00E-05,0.000383113,0.000473473
ESC,Jul-19,0.28,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,719,281,5.231014337,1.826351254,5.676666667,8.400681004,0.067938756,0.019090791,0.000223299,9.71E-05,0.000414291,0.000511667
ESC,Aug-19,0.31,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,824,288,7.307179211,2.658892473,7.604043011,10.82498208,0.075547897,0.019566362,0.000311925,0.000141378,0.000554953,0.000659326
ESC,Sep-19,0.35,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,760,265,6.033,3.300144444,9.255185185,12.95659259,0.069637225,0.01800377,0.000257534,0.000175474,0.000675456,0.000789158
ESC,Oct-19,0.35,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,843,294,8.864802867,4.082795699,11.79526882,14.46541219,0.077246366,0.019973994,0.000378416,0.000217089,0.000860834,0.000881057
ESC,Nov-19,0.28,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,842,294,20.18974074,6.091037037,16.76114815,22.50685185,0.077178427,0.019973994,0.00086185,0.00032387,0.00122325,0.001370844
ESC,Dec-19,0.38,23426.05813,18807.03723,13702.13891,16418.24317,14719.139,838,305,15.97315412,4.090247312,11.36863799,16.86853047,0.077653999,0.020721321,0.000681854,0.000217485,0.000829698,0.001027426
HUM,Jan-19,0.05,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,832,240,4.286738351,1.347967742,3.81483871,5.552688172,0.039521227,0.008848036,0.000119283,5.65E-05,0.00036634,0.001160292
HUM,Feb-19,0.05,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,751,211,2.062451286,0.599220717,1.928004105,2.585482759,0.035465877,0.007778898,5.74E-05,2.51E-05,0.000185147,0.000540264
HUM,Mar-19,0.05,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,838,229,1.371204301,0.311028674,1.250691756,1.731240143,0.039336893,0.008442501,3.82E-05,1.30E-05,0.000120104,0.000361761
HUM,Apr-19,0.05,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,785,219,1.316633333,0.431359259,1.726307407,2.389492593,0.037014283,0.008073833,3.66E-05,1.81E-05,0.000165778,0.000499309
HUM,May-19,0.05,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,770,260,3.305430108,0.808426523,3.953666667,5.181770609,0.037972821,0.009585372,9.20E-05,3.39E-05,0.000379672,0.001082785
HUM,Jun-19,0.05,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,722,252,4.189114815,1.691785185,5.24947037,7.773592593,0.035908279,0.009290438,0.000116566,7.10E-05,0.000504108,0.001624373
HUM,Jul-19,0.05,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,719,281,5.231014337,1.826351254,5.676666667,8.400681004,0.036866816,0.010359575,0.000145558,7.66E-05,0.000545132,0.00175541
HUM,Aug-19,0.05,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,824,288,7.307179211,2.658892473,7.604043011,10.82498208,0.0409959,0.010617643,0.000203329,0.000111518,0.000730219,0.002261993
HUM,Sep-19,0.05,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,760,265,6.033,3.300144444,9.255185185,12.95659259,0.037788487,0.009769706,0.000167874,0.000138414,0.000888778,0.002707416
HUM,Oct-19,0.05,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,843,294,8.864802867,4.082795699,11.79526882,14.46541219,0.04191757,0.010838844,0.000246672,0.000171239,0.001132703,0.003022699
HUM,Nov-19,0.05,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,842,294,20.18974074,6.091037037,16.76114815,22.50685185,0.041880703,0.010838844,0.000561799,0.000255468,0.001609578,0.004703042
HUM,Dec-19,0.05,35937.67165,23842.63691,10413.37943,4785.59436,27124.664,838,305,15.97315412,4.090247312,11.36863799,16.86853047,0.042138771,0.011244379,0.000444468,0.000171552,0.001091734,0.003524856
LAT,Jan-19,0.05,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,832,240,4.286738351,1.347967742,3.81483871,5.552688172,0.040679783,0.009107414,0.000176093,0.003764159,0.000256723,0.000231507
LAT,Feb-19,0.05,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,751,211,2.062451286,0.599220717,1.928004105,2.585482759,0.036505552,0.008006935,8.47E-05,0.001673305,0.000129747,0.000107796
LAT,Mar-19,0.05,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,838,229,1.371204301,0.311028674,1.250691756,1.731240143,0.040490046,0.008689991,5.63E-05,0.000868538,8.42E-05,7.22E-05
LAT,Apr-19,0.05,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,785,219,1.316633333,0.431359259,1.726307407,2.389492593,0.038099349,0.008310515,5.41E-05,0.001204557,0.000116174,9.96E-05
LAT,May-19,0.05,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,770,260,3.305430108,0.808426523,3.953666667,5.181770609,0.039085986,0.009866365,0.000135782,0.002257506,0.000266066,0.000216043
LAT,Jun-19,0.05,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,722,252,4.189114815,1.691785185,5.24947037,7.773592593,0.036960923,0.009562785,0.000172083,0.004724258,0.000353269,0.000324103
LAT,Jul-19,0.05,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,719,281,5.231014337,1.826351254,5.676666667,8.400681004,0.037947559,0.010663264,0.000214883,0.00510003,0.000382017,0.000350248
LAT,Aug-19,0.05,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,824,288,7.307179211,2.658892473,7.604043011,10.82498208,0.042197686,0.010928897,0.000300168,0.007424876,0.000511722,0.000451324
LAT,Sep-19,0.05,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,760,265,6.033,3.300144444,9.255185185,12.95659259,0.038896248,0.010056103,0.000247827,0.009215552,0.000622837,0.000540197
LAT,Oct-19,0.05,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,843,294,8.864802867,4.082795699,11.79526882,14.46541219,0.043146375,0.011156582,0.000364153,0.011401082,0.000793775,0.000603104
LAT,Nov-19,0.05,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,842,294,20.18974074,6.091037037,16.76114815,22.50685185,0.043108427,0.011156582,0.000829365,0.017009034,0.001127959,0.000938375
LAT,Dec-19,0.05,24343.60037,358.1059977,14859.71805,23984.92516,26352.156,838,305,15.97315412,4.090247312,11.36863799,16.86853047,0.04337406,0.011574006,0.000656154,0.01142189,0.000765064,0.000703297
RAI,Jan-19,0.14,28922.56759,18315.86977,8411.762337,10127.85921,21113.423,832,240,4.286738351,1.347967742,3.81483871,5.552688172,0.050773387,0.011367176,0.000148214,7.36E-05,0.000453512,0.000548259
RAI,Feb-19,0.12,28922.56759,18315.86977,8411.762337,10127.85921,21113.423,751,211,2.062451286,0.599220717,1.928004105,2.585482759,0.045563431,0.009993642,7.13E-05,3.27E-05,0.000229203,0.000255284
RAI,Mar-19,0.14,28922.56759,18315.86977,8411.762337,10127.85921,21113.423,838,229,1.371204301,0.311028674,1.250691756,1.731240143,0.050536571,0.010846181,4.74E-05,1.70E-05,0.000148684,0.000170938
RAI,Apr-19,0.15,28922.56759,18315.86977,8411.762337,10127.85921,21113.423,785,219,1.316633333,0.431359259,1.726307407,2.389492593,0.047552687,0.010372548,4.55E-05,2.36E-05,0.000205225,0.000235933
RAI,May-19,0.18,28922.56759,18315.86977,8411.762337,10127.85921,21113.423,770,260,3.305430108,0.808426523,3.953666667,5.181770609,0.048784131,0.012314441,0.000114286,4.41E-05,0.000470016,0.000511635
RAI,Jun-19,0.2,28922.56759,18315.86977,8411.762337,10127.85921,21113.423,722,252,4.189114815,1.691785185,5.24947037,7.773592593,0.04613179,0.011935535,0.000144839,9.24E-05,0.000624063,0.000767545
RAI,Jul-19,0.19,28922.56759,18315.86977,8411.762337,10127.85921,21113.423,719,281,5.231014337,1.826351254,5.676666667,8.400681004,0.047363234,0.013309069,0.000180863,9.97E-05,0.000674849,0.000829463
RAI,Aug-19,0.18,28922.56759,18315.86977,8411.762337,10127.85921,21113.423,824,288,7.307179211,2.658892473,7.604043011,10.82498208,0.052667917,0.013640611,0.000252646,0.000145169,0.000903977,0.001068832
RAI,Sep-19,0.25,28922.56759,18315.86977,8411.762337,10127.85921,21113.423,760,265,6.033,3.300144444,9.255185185,12.95659259,0.048547315,0.012551257,0.000208591,0.00018018,0.001100267,0.001279302
RAI,Oct-19,0.17,28922.56759,18315.86977,8411.762337,10127.85921,21113.423,843,294,8.864802867,4.082795699,11.79526882,14.46541219,0.053851997,0.013924791,0.000306501,0.00022291,0.001402235,0.001428279
RAI,Nov-19,0.19,28922.56759,18315.86977,8411.762337,10127.85921,21113.423,842,294,20.18974074,6.091037037,16.76114815,22.50685185,0.053804634,0.013924791,0.000698062,0.000332555,0.001992585,0.002222271
RAI,Dec-19,0.25,28922.56759,18315.86977,8411.762337,10127.85921,21113.423,838,305,15.97315412,4.090247312,11.36863799,16.86853047,0.054136177,0.014445786,0.000552273,0.000223317,0.001351517,0.001665557
TAC,Jan-19,0.05,35307.13718,24623.37127,11783.94694,6668.718502,25939.737,832,240,4.286738351,1.347967742,3.81483871,5.552688172,0.041326556,0.009252214,0.000121413,5.47E-05,0.000323732,0.000832647
TAC,Feb-19,0.05,35307.13718,24623.37127,11783.94694,6668.718502,25939.737,751,211,2.062451286,0.599220717,1.928004105,2.585482759,0.037085958,0.008134238,5.84E-05,2.43E-05,0.000163613,0.000387703
TAC,Mar-19,0.05,35307.13718,24623.37127,11783.94694,6668.718502,25939.737,838,229,1.371204301,0.311028674,1.250691756,1.731240143,0.041133802,0.008828154,3.88E-05,1.26E-05,0.000106135,0.000259606
TAC,Apr-19,0.05,35307.13718,24623.37127,11783.94694,6668.718502,25939.737,785,219,1.316633333,0.431359259,1.726307407,2.389492593,0.038705096,0.008442645,3.73E-05,1.75E-05,0.000146497,0.000358314
TAC,May-19,0.05,35307.13718,24623.37127,11783.94694,6668.718502,25939.737,770,260,3.305430108,0.808426523,3.953666667,5.181770609,0.039707419,0.010023232,9.36E-05,3.28E-05,0.000335513,0.000777026
TAC,Jun-19,0.05,35307.13718,24623.37127,11783.94694,6668.718502,25939.737,722,252,4.189114815,1.691785185,5.24947037,7.773592593,0.037548569,0.009714825,0.000118648,6.87E-05,0.000445476,0.00116568
TAC,Jul-19,0.05,35307.13718,24623.37127,11783.94694,6668.718502,25939.737,719,281,5.231014337,1.826351254,5.676666667,8.400681004,0.038550892,0.010832801,0.000148157,7.42E-05,0.000481729,0.001259714
TAC,Aug-19,0.05,35307.13718,24623.37127,11783.94694,6668.718502,25939.737,824,288,7.307179211,2.658892473,7.604043011,10.82498208,0.042868592,0.011102657,0.00020696,0.000107982,0.000645288,0.001623248
TAC,Sep-19,0.05,35307.13718,24623.37127,11783.94694,6668.718502,25939.737,760,265,6.033,3.300144444,9.255185185,12.95659259,0.039514664,0.010215986,0.000170872,0.000134025,0.000785406,0.001942891
TAC,Oct-19,0.05,35307.13718,24623.37127,11783.94694,6668.718502,25939.737,843,294,8.864802867,4.082795699,11.79526882,14.46541219,0.043832364,0.011333962,0.000251077,0.00016581,0.001000961,0.002169144
TAC,Nov-19,0.05,35307.13718,24623.37127,11783.94694,6668.718502,25939.737,842,294,20.18974074,6.091037037,16.76114815,22.50685185,0.043793813,0.011333962,0.000571832,0.000247368,0.001422371,0.003374989
TAC,Dec-19,0.19,35307.13718,24623.37127,11783.94694,6668.718502,25939.737,838,305,15.97315412,4.090247312,11.36863799,16.86853047,0.04406367,0.011758022,0.000452406,0.000166112,0.000964756,0.002529501
TAS,Jan-19,0.11,9915.625261,33123.88411,38590.50183,43350.89339,12880.456,832,240,4.286738351,1.347967742,3.81483871,5.552688172,0.083226867,0.018632881,0.000432322,4.07E-05,9.89E-05,0.000128087
TAS,Feb-19,0.12,9915.625261,33123.88411,38590.50183,43350.89339,12880.456,751,211,2.062451286,0.599220717,1.928004105,2.585482759,0.074686797,0.016381408,0.000208,1.81E-05,5.00E-05,5.96E-05
TAS,Mar-19,0.15,9915.625261,33123.88411,38590.50183,43350.89339,12880.456,838,229,1.371204301,0.311028674,1.250691756,1.731240143,0.082838682,0.017778874,0.000138287,9.39E-06,3.24E-05,3.99E-05
