site,depth,date,data,raw
TAG,Shallow,13/03/2003,0,0
TAG,Shallow,15/04/2003,-9,
TAG,Shallow,13/05/2003,0,0
TAG,Shallow,12/06/2003,0,0
TAG,Shallow,28/07/2003,-9,
TAG,Shallow,13/08/2003,-9,
TAG,Shallow,10/09/2003,0,0
TAG,Shallow,14/10/2003,0,0
TAG,Shallow,11/11/2003,0,0
TAG,Shallow,16/12/2003,0,0
TAG,Shallow,14/01/2004,0,0
TAG,Shallow,12/02/2004,0,0
TAG,Shallow,09/03/2004,0,0
TAG,Shallow,14/04/2004,0,0
TAG,Shallow,11/05/2004,0,0
TAG,Shallow,10/06/2004,0,0
TAG,Shallow,14/07/2004,0,0
TAG,Shallow,10/08/2004,0,0
TAG,Shallow,15/09/2004,0,0
TAG,Shallow,12/10/2004,0,0
TAG,Shallow,11/11/2004,0,0
TAG,Shallow,09/12/2004,0,0
TAG,Shallow,11/01/2005,0,0
TAG,Shallow,15/02/2005,0,0
TAG,Shallow,08/03/2005,0,0
TAG,Shallow,12/04/2005,0,0
TAG,Shallow,10/05/2005,0,0
TAG,Shallow,07/06/2005,0,0
TAG,Shallow,12/07/2005,0,0
TAG,Shallow,09/08/2005,0,0
TAG,Shallow,22/09/2005,0,0
TAG,Shallow,11/10/2005,0,0
TAG,Shallow,14/11/2005,0,0
TAG,Shallow,13/12/2005,0,0
BOP,Deep,23/01/2007,0.05,0.05
BOP,Deep,07/02/2007,0.07,0.07
BOP,Deep,20/03/2007,0.07,0.07
BOP,Deep,24/07/2007,0.05,0.05
BOP,Deep,28/08/2007,0.04,0.04
BOP,Deep,25/09/2007,0.05,0.05
BOP,Deep,16/10/2007,0.06,0.06
BOP,Deep,13/11/2007,0.04,0.04
BOP,Deep,11/12/2007,0.05,0.05
BOP,Shallow,23/01/2007,0.05,0.05
BOP,Shallow,07/02/2007,0.06,0.06
BOP,Shallow,20/03/2007,0.07,0.07
BOP,Shallow,26/04/2007,0.05,0.05
BOP,Shallow,22/05/2007,0.05,0.05
BOP,Shallow,28/06/2007,0.05,0.05
BOP,Shallow,24/07/2007,0.05,0.05
BOP,Shallow,28/08/2007,0.04,0.04
BOP,Shallow,25/09/2007,0.04,0.04
BOP,Shallow,16/10/2007,0.06,0.06
BOP,Shallow,13/11/2007,0.05,0.05
BOP,Shallow,11/12/2007,0.05,0.05
DCH,Deep,23/01/2007,0.03,0.03
DCH,Deep,07/02/2007,0.04,0.04
DCH,Deep,20/03/2007,0.04,0.04
DCH,Deep,26/04/2007,-9,
DCH,Deep,22/05/2007,-9,
DCH,Deep,28/06/2007,-9,
DCH,Deep,24/07/2007,0.04,0.04
DCH,Deep,28/08/2007,0.03,0.03
DCH,Deep,25/09/2007,0.03,0.03
DCH,Deep,16/10/2007,0.03,0.03
DCH,Deep,13/11/2007,0.03,0.03
DCH,Deep,11/12/2007,0.04,0.04
DCH,Shallow,23/01/2007,0.04,0.04
DCH,Shallow,07/02/2007,0.05,0.05
DCH,Shallow,20/03/2007,0.04,0.04
DCH,Shallow,26/04/2007,0.03,0.03
DCH,Shallow,22/05/2007,0.02,0.02
DCH,Shallow,28/06/2007,0.03,0.03
DCH,Shallow,24/07/2007,0.06,0.06
DCH,Shallow,28/08/2007,0.03,0.03
DCH,Shallow,25/09/2007,0.03,0.03
DCH,Shallow,16/10/2007,0.04,0.04
DCH,Shallow,13/11/2007,0.04,0.04
DCH,Shallow,11/12/2007,0.05,0.05
ERP,Deep,23/01/2007,0.04,0.04
ERP,Deep,07/02/2007,0.05,0.05
ERP,Deep,20/03/2007,0.05,0.05
ERP,Deep,26/04/2007,0.04,0.04
ERP,Deep,22/05/2007,0.04,0.04
ERP,Deep,28/06/2007,0.03,0.03
ERP,Deep,24/07/2007,0.06,0.06
ERP,Deep,28/08/2007,0.05,0.05
ERP,Deep,25/09/2007,0.04,0.04
ERP,Deep,16/10/2007,0.06,0.06
ERP,Deep,13/11/2007,0.03,0.03
ERP,Deep,11/12/2007,0.05,0.05
ERP,Shallow,23/01/2007,0.04,0.04
ERP,Shallow,07/02/2007,0.06,0.06
ERP,Shallow,20/03/2007,0.06,0.06
ERP,Shallow,26/04/2007,0.04,0.04
ERP,Shallow,22/05/2007,0.04,0.04
ERP,Shallow,28/06/2007,0.05,0.05
ERP,Shallow,24/07/2007,0.06,0.06
ERP,Shallow,28/08/2007,0.04,0.04
ERP,Shallow,25/09/2007,0.04,0.04
ERP,Shallow,16/10/2007,0.05,0.05
ERP,Shallow,13/11/2007,0.04,0.04
ERP,Shallow,11/12/2007,0.05,0.05
PNP,Deep,23/01/2007,0.04,0.04
PNP,Deep,07/02/2007,0.05,0.05
PNP,Deep,20/03/2007,0.04,0.04
PNP,Deep,26/04/2007,0.05,0.05
PNP,Deep,22/05/2007,0.05,0.05
PNP,Deep,28/06/2007,0.05,0.05
PNP,Deep,24/07/2007,0.05,0.05
PNP,Deep,28/08/2007,0.04,0.04
PNP,Deep,25/09/2007,0.03,0.03
PNP,Deep,16/10/2007,0.05,0.05
PNP,Deep,13/11/2007,0.04,0.04
PNP,Deep,11/12/2007,0.04,0.04
PNP,Shallow,23/01/2007,0.04,0.04
PNP,Shallow,07/02/2007,0.05,0.05
PNP,Shallow,20/03/2007,0.04,0.04
PNP,Shallow,26/04/2007,0.05,0.05
PNP,Shallow,22/05/2007,0.05,0.05
PNP,Shallow,28/06/2007,0.05,0.05
PNP,Shallow,24/07/2007,0.06,0.06
PNP,Shallow,28/08/2007,0.03,0.03
PNP,Shallow,25/09/2007,0.03,0.03
PNP,Shallow,16/10/2007,0.05,0.05
PNP,Shallow,13/11/2007,0.04,0.04
PNP,Shallow,11/12/2007,0.05,0.05
TAG,Deep,23/01/2007,0.03,0.03
TAG,Deep,07/02/2007,0.05,0.05
TAG,Deep,20/03/2007,0.04,0.04
TAG,Deep,26/04/2007,0.05,0.05
TAG,Deep,22/05/2007,0.04,0.04
TAG,Deep,28/06/2007,0.04,0.04
TAG,Deep,24/07/2007,0.05,0.05
TAG,Deep,28/08/2007,0.03,0.03
TAG,Deep,25/09/2007,0.03,0.03
TAG,Deep,16/10/2007,0.04,0.04
TAG,Deep,13/11/2007,0.03,0.03
TAG,Deep,11/12/2007,0.03,0.03
TAG,Shallow,23/01/2007,0.04,0.04
TAG,Shallow,07/02/2007,0.05,0.05
TAG,Shallow,20/03/2007,0.04,0.04
TAG,Shallow,26/04/2007,0.06,0.06
TAG,Shallow,22/05/2007,0.05,0.05
TAG,Shallow,28/06/2007,0.05,0.05
TAG,Shallow,24/07/2007,0.06,0.06
TAG,Shallow,28/08/2007,0.03,0.03
TAG,Shallow,25/09/2007,0.03,0.03
TAG,Shallow,16/10/2007,0.04,0.04
TAG,Shallow,13/11/2007,0.04,0.04
TAG,Shallow,11/12/2007,0.05,0.05
ARN,Deep,22/01/2003,0.04,0.04
ARN,Deep,25/03/2003,-9,
ARN,Deep,28/04/2003,0,0
ARN,Deep,28/05/2003,0,0
ARN,Deep,24/06/2003,0,0
ARN,Deep,29/07/2003,-9,
ARN,Deep,26/08/2003,0.02,0.02
ARN,Deep,23/09/2003,0.02,0.02
ARN,Deep,28/10/2003,0.02,0.02
ARN,Deep,25/11/2003,0.02,0.02
ARN,Deep,29/12/2003,0.02,0.02
ARN,Deep,27/01/2004,0.02,0.02
ARN,Deep,25/02/2004,0.03,0.03
ARN,Deep,23/03/2004,0.03,0.03
ARN,Deep,27/04/2004,0.03,0.03
ARN,Deep,25/05/2004,0.02,0.02
ARN,Deep,22/06/2004,0.02,0.02
ARN,Deep,27/07/2004,0.02,0.02
ARN,Deep,24/08/2004,0.02,0.02
ARN,Deep,28/09/2004,0.03,0.03
ARN,Deep,26/10/2004,0.02,0.02
ARN,Deep,23/11/2004,0.02,0.02
ARN,Deep,21/12/2004,0.02,0.02
ARN,Deep,25/01/2005,0.02,0.02
ARN,Deep,22/02/2005,0.03,0.03
ARN,Deep,21/03/2005,0.03,0.03
ARN,Deep,27/04/2005,0.03,0.03
ARN,Deep,24/05/2005,0.02,0.02
ARN,Deep,13/06/2005,0.03,0.03
ARN,Deep,26/07/2005,0.02,0.02
ARN,Deep,26/08/2005,0.02,0.02
ARN,Deep,27/09/2005,0.02,0.02
ARN,Deep,25/10/2005,0.02,0.02
ARN,Deep,23/11/2005,0.02,0.02
ARN,Deep,28/12/2005,0.02,0.02
ARN,Shallow,22/01/2003,0.04,0.04
ARN,Shallow,25/03/2003,-9,
ARN,Shallow,28/04/2003,0,0
ARN,Shallow,28/05/2003,0,0
ARN,Shallow,24/06/2003,0,0
ARN,Shallow,29/07/2003,-9,
ARN,Shallow,26/08/2003,0.03,0.03
ARN,Shallow,23/09/2003,0.03,0.03
ARN,Shallow,28/10/2003,0.03,0.03
ARN,Shallow,25/11/2003,0.03,0.03
ARN,Shallow,29/12/2003,0.02,0.02
ARN,Shallow,27/01/2004,0.02,0.02
ARN,Shallow,25/02/2004,0.03,0.03
ARN,Shallow,23/03/2004,0.03,0.03
ARN,Shallow,27/04/2004,0.03,0.03
ARN,Shallow,25/05/2004,0.03,0.03
ARN,Shallow,22/06/2004,0.02,0.02
ARN,Shallow,27/07/2004,0.03,0.03
ARN,Shallow,24/08/2004,0.03,0.03
ARN,Shallow,28/09/2004,0.03,0.03
ARN,Shallow,26/10/2004,0.02,0.02
ARN,Shallow,23/11/2004,0.02,0.02
ARN,Shallow,21/12/2004,0.02,0.02
ARN,Shallow,25/01/2005,0.02,0.02
ARN,Shallow,22/02/2005,0.03,0.03
ARN,Shallow,21/03/2005,0.03,0.03
ARN,Shallow,27/04/2005,0.03,0.03
ARN,Shallow,24/05/2005,0.03,0.03
ARN,Shallow,13/06/2005,0.03,0.03
ARN,Shallow,26/07/2005,0.03,0.03
ARN,Shallow,26/08/2005,0.03,0.03
ARN,Shallow,27/09/2005,0.03,0.03
ARN,Shallow,25/10/2005,0.03,0.03
ARN,Shallow,23/11/2005,0.02,0.02
ARN,Shallow,28/12/2005,0.03,0.03
BAT,Deep,23/01/2003,-9,
BAT,Deep,25/03/2003,-9,
BAT,Deep,29/04/2003,0,0
BAT,Deep,27/05/2003,-9,
BAT,Deep,24/06/2003,0,0
BAT,Deep,29/07/2003,-9,
BAT,Deep,27/08/2003,0.04,0.04
BAT,Deep,24/09/2003,0.03,0.03
BAT,Deep,30/10/2003,0.04,0.04
BAT,Deep,26/11/2003,0.03,0.03
BAT,Deep,29/12/2003,0.03,0.03
BAT,Deep,27/01/2004,0.03,0.03
BAT,Deep,25/02/2004,0.03,0.03
BAT,Deep,24/03/2004,0.04,0.04
BAT,Deep,27/04/2004,0.04,0.04
BAT,Deep,25/05/2004,0.04,0.04
BAT,Deep,23/06/2004,0.04,0.04
BAT,Deep,28/07/2004,0.04,0.04
BAT,Deep,25/08/2004,0.04,0.04
BAT,Deep,29/09/2004,0.03,0.03
BAT,Deep,26/10/2004,0.02,0.02
BAT,Deep,24/11/2004,0.03,0.03
BAT,Deep,21/12/2004,0.03,0.03
BAT,Deep,26/01/2005,0.03,0.03
BAT,Deep,22/02/2005,0.03,0.03
BAT,Deep,21/03/2005,0.03,0.03
BAT,Deep,27/04/2005,0.04,0.04
BAT,Deep,25/05/2005,0.04,0.04
BAT,Deep,13/06/2005,0.04,0.04
BAT,Deep,26/07/2005,0.04,0.04
BAT,Deep,26/08/2005,0.04,0.04
BAT,Deep,27/09/2005,0.04,0.04
BAT,Deep,25/10/2005,0.02,0.02
BAT,Deep,23/11/2005,0.04,0.04
BAT,Deep,28/12/2005,0.04,0.04
BAT,Shallow,23/01/2003,-9,
BAT,Shallow,25/03/2003,-9,
BAT,Shallow,29/04/2003,0,0
BAT,Shallow,27/05/2003,-9,
BAT,Shallow,24/06/2003,0,0
BAT,Shallow,29/07/2003,-9,
BAT,Shallow,27/08/2003,0.04,0.04
BAT,Shallow,24/09/2003,0.04,0.04
BAT,Shallow,30/10/2003,0.04,0.04
BAT,Shallow,26/11/2003,0.04,0.04
BAT,Shallow,29/12/2003,0.03,0.03
BAT,Shallow,27/01/2004,0.03,0.03
BAT,Shallow,25/02/2004,0.03,0.03
BAT,Shallow,24/03/2004,0.04,0.04
BAT,Shallow,27/04/2004,0.04,0.04
BAT,Shallow,25/05/2004,0.03,0.03
BAT,Shallow,23/06/2004,0.04,0.04
BAT,Shallow,28/07/2004,0.04,0.04
BAT,Shallow,25/08/2004,0.04,0.04
BAT,Shallow,29/09/2004,0.04,0.04
BAT,Shallow,26/10/2004,0.03,0.03
BAT,Shallow,24/11/2004,0.03,0.03
BAT,Shallow,21/12/2004,0.03,0.03
BAT,Shallow,26/01/2005,0.03,0.03
BAT,Shallow,22/02/2005,0.03,0.03
BAT,Shallow,21/03/2005,0.03,0.03
BAT,Shallow,27/04/2005,0.04,0.04
BAT,Shallow,25/05/2005,0.04,0.04
BAT,Shallow,13/06/2005,0.04,0.04
BAT,Shallow,26/07/2005,0.04,0.04
BAT,Shallow,26/08/2005,0.04,0.04
BAT,Shallow,27/09/2005,0.04,0.04
BAT,Shallow,25/10/2005,0.04,0.04
BAT,Shallow,23/11/2005,0.04,0.04
BAT,Shallow,28/12/2005,0.04,0.04
BCI,Deep,23/01/2003,-9,
BCI,Deep,26/03/2003,-9,
BCI,Deep,29/04/2003,0,0
BCI,Deep,27/05/2003,-9,
BCI,Deep,24/06/2003,0,0
BCI,Deep,29/07/2003,-9,
BCI,Deep,27/08/2003,0.05,0.05
BCI,Deep,24/09/2003,0.05,0.05
BCI,Deep,29/10/2003,0.04,0.04
BCI,Deep,26/11/2003,0.04,0.04
BCI,Deep,30/12/2003,0.04,0.04
BCI,Deep,28/01/2004,0.04,0.04
BCI,Deep,26/02/2004,0.04,0.04
BCI,Deep,24/03/2004,0.04,0.04
BCI,Deep,28/04/2004,0.04,0.04
BCI,Deep,26/05/2004,0.04,0.04
BCI,Deep,23/06/2004,0.04,0.04
BCI,Deep,28/07/2004,0.04,0.04
BCI,Deep,25/08/2004,0.04,0.04
BCI,Deep,29/09/2004,0.04,0.04
BCI,Deep,27/10/2004,0.04,0.04
BCI,Deep,24/11/2004,0.04,0.04
BCI,Deep,22/12/2004,0.03,0.03
BCI,Deep,26/01/2005,0.03,0.03
BCI,Deep,23/02/2005,0.03,0.03
BCI,Deep,23/03/2005,0.04,0.04
BCI,Deep,28/04/2005,0.04,0.04
BCI,Deep,25/05/2005,0.04,0.04
BCI,Deep,14/06/2005,0.04,0.04
BCI,Deep,27/07/2005,0.04,0.04
BCI,Deep,25/08/2005,0.04,0.04
BCI,Deep,28/09/2005,0.04,0.04
BCI,Deep,26/10/2005,0.04,0.04
BCI,Deep,22/11/2005,0.04,0.04
BCI,Deep,27/12/2005,0.04,0.04
BCI,Shallow,23/01/2003,-9,
BCI,Shallow,26/03/2003,-9,
BCI,Shallow,29/04/2003,0,0
BCI,Shallow,27/05/2003,-9,
BCI,Shallow,24/06/2003,0,0
BCI,Shallow,29/07/2003,-9,
BCI,Shallow,27/08/2003,0.05,0.05
BCI,Shallow,24/09/2003,0.05,0.05
BCI,Shallow,29/10/2003,0.04,0.04
BCI,Shallow,26/11/2003,0.04,0.04
BCI,Shallow,30/12/2003,0.04,0.04
BCI,Shallow,28/01/2004,0.04,0.04
BCI,Shallow,26/02/2004,0.04,0.04
BCI,Shallow,24/03/2004,0.04,0.04
BCI,Shallow,28/04/2004,0.04,0.04
BCI,Shallow,26/05/2004,0.04,0.04
BCI,Shallow,23/06/2004,0.04,0.04
BCI,Shallow,28/07/2004,0.04,0.04
BCI,Shallow,25/08/2004,0.04,0.04
BCI,Shallow,29/09/2004,0.04,0.04
BCI,Shallow,27/10/2004,0.04,0.04
BCI,Shallow,24/11/2004,0.04,0.04
BCI,Shallow,22/12/2004,0.03,0.03
BCI,Shallow,26/01/2005,0.03,0.03
BCI,Shallow,23/02/2005,0.03,0.03
BCI,Shallow,23/03/2005,0.04,0.04
BCI,Shallow,28/04/2005,0.04,0.04
BCI,Shallow,25/05/2005,0.04,0.04
BCI,Shallow,14/06/2005,0.04,0.04
BCI,Shallow,27/07/2005,0.04,0.04
BCI,Shallow,25/08/2005,0.04,0.04
BCI,Shallow,28/09/2005,0.04,0.04
BCI,Shallow,26/10/2005,0.04,0.04
BCI,Shallow,22/11/2005,0.04,0.04
BCI,Shallow,27/12/2005,0.04,0.04
DC!,Deep,24/01/2003,-9,
DC!,Deep,27/03/2003,0,0
DC!,Deep,30/04/2003,0,0
DC!,Deep,29/05/2003,0,0
DC!,Deep,26/06/2003,0,0
DC!,Deep,29/07/2003,-9,
DC!,Deep,27/08/2003,0.05,0.05
DC!,Deep,24/09/2003,0.05,0.05
DC!,Deep,30/10/2003,0.05,0.05
DC!,Deep,26/11/2003,0.05,0.05
DC!,Deep,30/12/2003,0.04,0.04
DC!,Deep,28/01/2004,0.04,0.04
DC!,Deep,26/02/2004,0.05,0.05
DC!,Deep,25/03/2004,0.06,0.06
DC!,Deep,28/04/2004,0.06,0.06
DC!,Deep,26/05/2004,0.04,0.04
DC!,Deep,23/06/2004,0.06,0.06
DC!,Deep,29/07/2004,0.01,0.01
DC!,Deep,25/08/2004,0.06,0.06
DC!,Deep,30/09/2004,0.05,0.05
DC!,Deep,27/10/2004,0.05,0.05
DC!,Deep,25/11/2004,0.04,0.04
DC!,Deep,22/12/2004,0.03,0.03
DC!,Deep,26/01/2005,0.03,0.03
DC!,Deep,23/02/2005,0.04,0.04
DC!,Deep,23/03/2005,0.04,0.04
DC!,Deep,28/04/2005,0.04,0.04
DC!,Deep,25/05/2005,0.06,0.06
DC!,Deep,14/06/2005,0.05,0.05
DC!,Deep,27/07/2005,0.06,0.06
DC!,Deep,25/08/2005,0.05,0.05
DC!,Deep,28/09/2005,0.05,0.05
DC!,Deep,26/10/2005,0.05,0.05
DC!,Deep,22/11/2005,0.06,0.06
DC!,Deep,27/12/2005,0.05,0.05
DC!,Shallow,24/01/2003,-9,
DC!,Shallow,27/03/2003,0,0
DC!,Shallow,30/04/2003,0,0
DC!,Shallow,29/05/2003,0,0
DC!,Shallow,26/06/2003,0,0
DC!,Shallow,29/07/2003,-9,
DC!,Shallow,27/08/2003,0.05,0.05
DC!,Shallow,24/09/2003,0.06,0.06
DC!,Shallow,30/10/2003,0.05,0.05
DC!,Shallow,26/11/2003,0.05,0.05
DC!,Shallow,30/12/2003,0.04,0.04
DC!,Shallow,28/01/2004,0.04,0.04
DC!,Shallow,26/02/2004,0.05,0.05
DC!,Shallow,25/03/2004,0.06,0.06
DC!,Shallow,28/04/2004,0.06,0.06
DC!,Shallow,26/05/2004,0.04,0.04
DC!,Shallow,23/06/2004,0.05,0.05
DC!,Shallow,29/07/2004,0.01,0.01
DC!,Shallow,25/08/2004,0.06,0.06
DC!,Shallow,30/09/2004,0.05,0.05
DC!,Shallow,27/10/2004,0.05,0.05
DC!,Shallow,25/11/2004,0.04,0.04
DC!,Shallow,22/12/2004,0.03,0.03
DC!,Shallow,26/01/2005,0.03,0.03
DC!,Shallow,23/02/2005,0.04,0.04
DC!,Shallow,23/03/2005,0.04,0.04
DC!,Shallow,28/04/2005,0.04,0.04
DC!,Shallow,25/05/2005,0.06,0.06
DC!,Shallow,14/06/2005,0.05,0.05
DC!,Shallow,27/07/2005,0.06,0.06
DC!,Shallow,25/08/2005,0.05,0.05
DC!,Shallow,28/09/2005,0.05,0.05
DC!,Shallow,26/10/2005,0.05,0.05
DC!,Shallow,22/11/2005,0.06,0.06
DC!,Shallow,27/12/2005,0.05,0.05
ESC,Deep,22/01/2003,0.05,0.05
ESC,Deep,25/03/2003,-9,
ESC,Deep,28/04/2003,0,0
ESC,Deep,29/05/2003,0,0
ESC,Deep,24/06/2003,0,0
ESC,Deep,29/07/2003,-9,
ESC,Deep,26/08/2003,0.04,0.04
ESC,Deep,23/09/2003,0.04,0.04
ESC,Deep,30/10/2003,0.04,0.04
ESC,Deep,25/11/2003,0.04,0.04
ESC,Deep,29/12/2003,0.03,0.03
ESC,Deep,27/01/2004,0.03,0.03
ESC,Deep,25/02/2004,0.03,0.03
ESC,Deep,23/03/2004,0.04,0.04
ESC,Deep,27/04/2004,0.04,0.04
ESC,Deep,25/05/2004,0.03,0.03
ESC,Deep,22/06/2004,0.02,0.02
ESC,Deep,27/07/2004,0.04,0.04
ESC,Deep,24/08/2004,0.04,0.04
ESC,Deep,29/09/2004,0.03,0.03
ESC,Deep,27/10/2004,0.03,0.03
ESC,Deep,23/11/2004,0.03,0.03
ESC,Deep,21/12/2004,0.03,0.03
ESC,Deep,25/01/2005,0.03,0.03
ESC,Deep,22/02/2005,0.03,0.03
ESC,Deep,21/03/2005,0.03,0.03
ESC,Deep,27/04/2005,0.03,0.03
ESC,Deep,24/05/2005,0.04,0.04
ESC,Deep,13/06/2005,0.04,0.04
ESC,Deep,26/07/2005,0.04,0.04
ESC,Deep,26/08/2005,0.04,0.04
ESC,Deep,27/09/2005,0.04,0.04
ESC,Deep,25/10/2005,0.04,0.04
ESC,Deep,23/11/2005,0.03,0.03
ESC,Deep,28/12/2005,0.04,0.04
ESC,Shallow,22/01/2003,0.04,0.04
ESC,Shallow,25/03/2003,-9,
ESC,Shallow,28/04/2003,0,0
ESC,Shallow,29/05/2003,0,0
ESC,Shallow,24/06/2003,0,0
ESC,Shallow,29/07/2003,-9,
ESC,Shallow,26/08/2003,0.04,0.04
ESC,Shallow,23/09/2003,0.04,0.04
ESC,Shallow,30/10/2003,0.04,0.04
ESC,Shallow,25/11/2003,0.04,0.04
ESC,Shallow,29/12/2003,0.03,0.03
ESC,Shallow,27/01/2004,0.03,0.03
ESC,Shallow,25/02/2004,0.03,0.03
ESC,Shallow,23/03/2004,0.04,0.04
ESC,Shallow,27/04/2004,0.04,0.04
ESC,Shallow,25/05/2004,0.03,0.03
ESC,Shallow,22/06/2004,0.02,0.02
ESC,Shallow,27/07/2004,0.04,0.04
ESC,Shallow,24/08/2004,0.03,0.03
ESC,Shallow,29/09/2004,0.04,0.04
ESC,Shallow,27/10/2004,0.03,0.03
ESC,Shallow,23/11/2004,0.03,0.03
ESC,Shallow,21/12/2004,0.03,0.03
ESC,Shallow,25/01/2005,0.03,0.03
ESC,Shallow,22/02/2005,0.03,0.03
ESC,Shallow,21/03/2005,0.03,0.03
ESC,Shallow,27/04/2005,0.03,0.03
ESC,Shallow,24/05/2005,0.04,0.04
ESC,Shallow,13/06/2005,0.04,0.04
ESC,Shallow,26/07/2005,0.04,0.04
ESC,Shallow,26/08/2005,0.04,0.04
ESC,Shallow,27/09/2005,0.04,0.04
ESC,Shallow,25/10/2005,0.04,0.04
ESC,Shallow,23/11/2005,0.04,0.04
ESC,Shallow,28/12/2005,0.04,0.04
HUM,Deep,22/01/2003,0.03,0.03
HUM,Deep,25/03/2003,-9,
HUM,Deep,28/04/2003,0,0
HUM,Deep,28/05/2003,0,0
HUM,Deep,24/06/2003,0,0
HUM,Deep,29/07/2003,-9,
HUM,Deep,26/08/2003,0.02,0.02
HUM,Deep,23/09/2003,0.02,0.02
HUM,Deep,28/10/2003,0.01,0.01
HUM,Deep,25/11/2003,0.01,0.01
HUM,Deep,29/12/2003,0.01,0.01
HUM,Deep,27/01/2004,0.01,0.01
HUM,Deep,25/02/2004,0.02,0.02
HUM,Deep,23/03/2004,0.02,0.02
HUM,Deep,27/04/2004,0.02,0.02
HUM,Deep,25/05/2004,0.01,0.01
HUM,Deep,22/06/2004,0.01,0.01
HUM,Deep,27/07/2004,0.02,0.02
HUM,Deep,24/08/2004,0.02,0.02
HUM,Deep,28/09/2004,0.02,0.02
HUM,Deep,26/10/2004,0.01,0.01
HUM,Deep,23/11/2004,0.01,0.01
HUM,Deep,21/12/2004,0.01,0.01
HUM,Deep,25/01/2005,0.01,0.01
HUM,Deep,22/02/2005,0.01,0.01
HUM,Deep,21/03/2005,0.02,0.02
HUM,Deep,27/04/2005,0.02,0.02
HUM,Deep,24/05/2005,0.02,0.02
HUM,Deep,13/06/2005,0.02,0.02
HUM,Deep,26/07/2005,0.01,0.01
HUM,Deep,26/08/2005,0.01,0.01
HUM,Deep,27/09/2005,0.02,0.02
HUM,Deep,25/10/2005,0.01,0.01
HUM,Deep,23/11/2005,0.01,0.01
HUM,Deep,28/12/2005,0.02,0.02
HUM,Shallow,22/01/2003,0.03,0.03
HUM,Shallow,25/03/2003,-9,
HUM,Shallow,28/04/2003,0,0
HUM,Shallow,28/05/2003,0,0
HUM,Shallow,24/06/2003,0,0
HUM,Shallow,29/07/2003,-9,
HUM,Shallow,26/08/2003,0.02,0.02
HUM,Shallow,23/09/2003,0.02,0.02
HUM,Shallow,28/10/2003,0.02,0.02
HUM,Shallow,25/11/2003,0.02,0.02
HUM,Shallow,29/12/2003,0.01,0.01
HUM,Shallow,27/01/2004,0.01,0.01
HUM,Shallow,25/02/2004,0.02,0.02
HUM,Shallow,23/03/2004,0.02,0.02
HUM,Shallow,27/04/2004,0.02,0.02
HUM,Shallow,25/05/2004,0.01,0.01
HUM,Shallow,22/06/2004,0.01,0.01
HUM,Shallow,27/07/2004,0.02,0.02
HUM,Shallow,24/08/2004,0.02,0.02
HUM,Shallow,28/09/2004,0.02,0.02
HUM,Shallow,26/10/2004,0.01,0.01
HUM,Shallow,23/11/2004,0.01,0.01
HUM,Shallow,21/12/2004,0.01,0.01
HUM,Shallow,25/01/2005,0.01,0.01
HUM,Shallow,22/02/2005,0.01,0.01
HUM,Shallow,21/03/2005,0.01,0.01
HUM,Shallow,27/04/2005,0.01,0.01
HUM,Shallow,24/05/2005,0.02,0.02
HUM,Shallow,13/06/2005,0.02,0.02
HUM,Shallow,26/07/2005,0.02,0.02
HUM,Shallow,26/08/2005,0.01,0.01
HUM,Shallow,27/09/2005,0.01,0.01
HUM,Shallow,25/10/2005,0.02,0.02
HUM,Shallow,23/11/2005,0.01,0.01
HUM,Shallow,28/12/2005,0.01,0.01
LAT,Deep,24/01/2003,0.03,0.03
LAT,Deep,26/03/2003,-9,
LAT,Deep,30/04/2003,0,0
LAT,Deep,29/05/2003,0,0
LAT,Deep,26/06/2003,0,0
LAT,Deep,29/07/2003,-9,
LAT,Deep,28/08/2003,0.01,0.01
LAT,Deep,25/09/2003,0.01,0.01
LAT,Deep,29/10/2003,0.01,0.01
LAT,Deep,27/11/2003,0.01,0.01
LAT,Deep,30/12/2003,0.01,0.01
LAT,Deep,29/01/2004,0.01,0.01
LAT,Deep,27/02/2004,0.01,0.01
LAT,Deep,25/03/2004,0.01,0.01
LAT,Deep,28/04/2004,0.01,0.01
LAT,Deep,27/05/2004,0.01,0.01
LAT,Deep,24/06/2004,0.01,0.01
LAT,Deep,28/07/2004,0.06,0.06
LAT,Deep,26/08/2004,0.01,0.01
LAT,Deep,25/11/2004,0.01,0.01
LAT,Deep,22/12/2004,0.01,0.01
LAT,Deep,27/01/2005,0.01,0.01
LAT,Deep,23/02/2005,0.01,0.01
LAT,Deep,23/03/2005,0.01,0.01
LAT,Deep,28/04/2005,0.01,0.01
LAT,Deep,26/05/2005,0.01,0.01
LAT,Deep,14/06/2005,0.01,0.01
LAT,Deep,27/07/2005,0.01,0.01
LAT,Deep,30/08/2005,0.02,0.02
LAT,Deep,28/09/2005,0.01,0.01
LAT,Deep,26/10/2005,0.01,0.01
LAT,Deep,22/11/2005,0.01,0.01
LAT,Deep,27/12/2005,0.01,0.01
LAT,Shallow,24/01/2003,0.03,0.03
LAT,Shallow,26/03/2003,-9,
LAT,Shallow,30/04/2003,0,0
LAT,Shallow,29/05/2003,0,0
LAT,Shallow,26/06/2003,0,0
LAT,Shallow,29/07/2003,-9,
LAT,Shallow,28/08/2003,0.01,0.01
LAT,Shallow,25/09/2003,0.01,0.01
LAT,Shallow,29/10/2003,0.01,0.01
LAT,Shallow,27/11/2003,0.01,0.01
