"","site","depth","date","data","delta"
"7224","RAI","Shallow",2013-12-10,0.05,0
"7237","TME","Shallow",2013-01-16,0.05,0
"7238","TME","Shallow",2013-02-20,0.05,0
"7239","TME","Shallow",2013-03-20,0.05,0
"7240","TME","Shallow",2013-04-18,0.05,0
"7241","TME","Shallow",2013-05-14,0.05,0
"7242","TME","Shallow",2013-06-12,0.05,0
"7243","TME","Shallow",2013-07-24,0.05,0
"7244","TME","Shallow",2013-08-21,0.05,0
"7245","TME","Shallow",2013-09-17,0.05,0
"7246","TME","Shallow",2013-10-16,0.05,0
"7247","TME","Shallow",2013-11-20,0.05,0
"7248","TME","Shallow",2013-12-11,0.05,0
"7260","TMH","Shallow",2013-02-26,0.05,0
"7261","TMH","Shallow",2013-03-21,0.05,0
"7262","TMH","Shallow",2013-04-17,0.05,0
"7263","TMH","Shallow",2013-05-16,0.05,0
"7264","TMH","Shallow",2013-06-13,0.05,0
"7265","TMH","Shallow",2013-07-25,0.05,0
"7266","TMH","Shallow",2013-03-20,0.05,0
"7267","TMH","Shallow",2013-09-18,0.05,0
"7268","TMH","Shallow",2013-10-17,0.05,0
"7269","TMH","Shallow",2013-11-26,0.05,0
"7270","TMH","Shallow",2013-12-12,0.05,0
"7282","TMR","Shallow",2013-01-16,0.05,0
"7283","TMR","Shallow",2013-02-21,0.05,0
"7284","TMR","Shallow",2013-03-20,0.05,0
"7285","TMR","Shallow",2013-04-18,0.05,0
"7286","TMR","Shallow",2013-05-14,0.05,0
"7287","TMR","Shallow",2013-06-12,0.05,0
"7288","TMR","Shallow",2013-07-24,0.05,0
"7289","TMR","Shallow",2013-08-21,0.05,0
"7290","TMR","Shallow",2013-09-17,0.05,0
"7291","TMR","Shallow",2013-10-16,0.05,0
"7292","TMR","Shallow",2013-11-20,0.05,0
"7293","TMR","Shallow",2013-12-11,0.05,0
"7306","M2","Shallow",2013-01-10,0.42,-0.09
"7307","M2","Shallow",2013-02-14,0.87,0.45
"7308","M2","Shallow",2013-03-25,0.68,-0.19
"7309","M2","Shallow",2013-04-09,0.85,0.17
"7310","M2","Shallow",2013-05-07,0.54,-0.31
"7311","M2","Shallow",2013-06-04,0.49,-0.05
"7312","M2","Shallow",2013-07-16,0.69,0.2
"7313","M2","Shallow",2013-08-07,0.65,-0.0399999999999999
"7314","M2","Shallow",2013-09-24,0.59,-0.0600000000000001
"7315","M2","Shallow",2013-10-10,0.47,-0.12
"7316","M2","Shallow",2013-11-14,0.71,0.24
"7317","M2","Shallow",2013-12-18,0.64,-0.07
"7330","M5","Shallow",2013-01-10,0.35,-0.09
"7331","M5","Shallow",2013-02-14,0.66,0.31
"7332","M5","Shallow",2013-03-25,0.51,-0.15
"7333","M5","Shallow",2013-04-09,0.59,0.08
"7334","M5","Shallow",2013-05-07,0.41,-0.18
"7335","M5","Shallow",2013-06-04,0.42,0.01
"7336","M5","Shallow",2013-07-16,0.65,0.23
"7337","M5","Shallow",2013-08-07,0.48,-0.17
"7338","M5","Shallow",2013-09-24,0.54,0.0600000000000001
"7339","M5","Shallow",2013-10-10,0.45,-0.09
"7340","M5","Shallow",2013-11-14,0.5,0.05
"7341","M5","Shallow",2013-12-18,0.42,-0.08
"7354","M12","Shallow",2013-01-10,0.29,0
"7355","M12","Shallow",2013-02-14,0.6,0.31
"7356","M12","Shallow",2013-03-25,0.32,-0.28
"7357","M12","Shallow",2013-04-09,0.51,0.19
"7358","M12","Shallow",2013-05-07,0.26,-0.25
"7359","M12","Shallow",2013-06-04,0.37,0.11
"7360","M12","Shallow",2013-07-16,0.58,0.21
"7361","M12","Shallow",2013-08-07,0.34,-0.24
"7362","M12","Shallow",2013-09-24,0.37,0.03
"7363","M12","Shallow",2013-10-10,0.3,-0.07
"7364","M12","Shallow",2013-11-14,0.44,0.14
"7365","M12","Shallow",2013-12-18,0.62,0.18
"7378","RAP","Shallow",2013-01-10,0.33,-0.23
"7379","RAP","Shallow",2013-02-14,0.78,0.45
"7380","RAP","Shallow",2013-03-25,0.54,-0.24
"7381","RAP","Shallow",2013-04-09,0.66,0.12
"7382","RAP","Shallow",2013-05-07,0.41,-0.25
"7383","RAP","Shallow",2013-06-04,0.41,0
"7384","RAP","Shallow",2013-07-16,0.67,0.26
"7385","RAP","Shallow",2013-08-07,0.45,-0.22
"7386","RAP","Shallow",2013-09-24,0.53,0.08
"7387","RAP","Shallow",2013-10-10,0.38,-0.15
"7388","RAP","Shallow",2013-11-14,0.41,0.03
"7389","RAP","Shallow",2013-12-18,0.55,0.14
"7390","RCO","Shallow",2013-01-10,0.47,-0.02
"7391","RCO","Shallow",2013-02-14,0.86,0.39
"7392","RCO","Shallow",2013-03-25,0.64,-0.22
"7393","RCO","Shallow",2013-04-09,0.83,0.19
"7394","RCO","Shallow",2013-05-07,0.47,-0.36
"7395","RCO","Shallow",2013-06-04,0.47,0
"7396","RCO","Shallow",2013-07-16,0.69,0.22
"7397","RCO","Shallow",2013-08-07,0.6,-0.09
"7398","RCO","Shallow",2013-09-24,0.71,0.11
"7399","RCO","Shallow",2013-10-10,0.39,-0.32
"7400","RCO","Shallow",2013-11-14,0.68,0.29
"7401","RCO","Shallow",2013-12-18,0.62,-0.0600000000000001
"7605","BOP","Shallow",2014-01-07,0.05,-1.45
"7606","BOP","Shallow",2014-02-05,0.05,0
"7607","BOP","Shallow",2014-03-06,0.05,0
"7608","BOP","Shallow",2014-04-02,0.1,0.05
"7609","BOP","Shallow",2014-06-05,0.05,-0.05
"7610","BOP","Shallow",2014-09-10,0.05,0
"7611","BOP","Shallow",2014-10-09,0.05,0
"7612","BOP","Shallow",2014-11-12,0.05,0
"7613","BOP","Shallow",2014-12-09,0.05,0
"7620","DCH","Shallow",2014-01-07,0.05,0
"7621","DCH","Shallow",2014-02-05,0.05,0
"7622","DCH","Shallow",2014-03-06,0.05,0
"7623","DCH","Shallow",2014-04-02,0.05,0
"7624","DCH","Shallow",2014-06-05,0.05,0
"7625","DCH","Shallow",2014-07-08,0.05,0
"7626","DCH","Shallow",2014-08-14,0.05,0
"7627","DCH","Shallow",2014-09-10,0.05,0
"7628","DCH","Shallow",2014-10-09,0.05,0
"7629","DCH","Shallow",2014-11-12,0.05,0
"7630","DCH","Shallow",2014-12-09,0.05,0
"7640","ERP","Shallow",2014-01-07,0.05,0
"7641","ERP","Shallow",2014-02-05,0.05,0
"7642","ERP","Shallow",2014-03-06,0.05,0
"7643","ERP","Shallow",2014-04-02,0.05,0
"7644","ERP","Shallow",2014-05-07,0.05,0
"7645","ERP","Shallow",2014-06-05,0.05,0
"7646","ERP","Shallow",2014-07-08,0.05,0
"7647","ERP","Shallow",2014-08-14,0.05,0
"7648","ERP","Shallow",2014-09-10,0.05,0
"7649","ERP","Shallow",2014-10-09,0.05,0
"7650","ERP","Shallow",2014-11-12,0.05,0
"7651","ERP","Shallow",2014-12-09,0.05,0
"7663","PNP","Shallow",2014-01-07,0.05,0
"7664","PNP","Shallow",2014-02-05,0.05,0
"7665","PNP","Shallow",2014-03-06,0.05,0
"7666","PNP","Shallow",2014-04-02,0.05,0
"7667","PNP","Shallow",2014-05-07,0.05,0
"7668","PNP","Shallow",2014-06-05,0.05,0
"7669","PNP","Shallow",2014-07-08,0.05,0
"7670","PNP","Shallow",2014-08-14,0.05,0
"7671","PNP","Shallow",2014-09-10,0.05,0
"7672","PNP","Shallow",2014-10-09,0.05,0
"7673","PNP","Shallow",2014-11-12,0.05,0
"7674","PNP","Shallow",2014-12-09,0.05,0
"7687","TAG","Shallow",2014-01-07,0.05,0
"7688","TAG","Shallow",2014-02-05,0.05,0
"7689","TAG","Shallow",2014-03-06,0.05,0
"7690","TAG","Shallow",2014-04-02,0.05,0
"7691","TAG","Shallow",2014-05-07,0.05,0
"7692","TAG","Shallow",2014-06-05,0.05,0
"7693","TAG","Shallow",2014-07-08,0.05,0
"7694","TAG","Shallow",2014-08-14,0.05,0
"7695","TAG","Shallow",2014-09-10,0.05,0
"7696","TAG","Shallow",2014-10-09,0.05,0
"7697","TAG","Shallow",2014-11-12,0.05,0
"7698","TAG","Shallow",2014-12-09,0.05,0
"7711","ARN","Shallow",2014-01-14,0.05,0
"7712","ARN","Shallow",2014-02-18,0.05,0
"7713","ARN","Shallow",2014-03-12,0.05,0
"7714","ARN","Shallow",2014-04-08,0.05,0
"7715","ARN","Shallow",2014-05-21,0.05,0
"7716","ARN","Shallow",2014-06-10,0.05,0
"7717","ARN","Shallow",2014-07-15,0.05,0
"7718","ARN","Shallow",2014-08-19,0.05,0
"7719","ARN","Shallow",2014-09-18,0.05,0
"7720","ARN","Shallow",2014-10-14,0.05,0
"7721","ARN","Shallow",2014-11-18,0.05,0
"7722","ARN","Shallow",2014-12-10,0.05,0
"7735","BAT","Shallow",2014-01-14,0.05,0
"7736","BAT","Shallow",2014-02-18,0.05,0
"7737","BAT","Shallow",2014-03-12,0.05,0
"7738","BAT","Shallow",2014-04-08,0.05,0
"7739","BAT","Shallow",2014-05-21,0.05,0
"7740","BAT","Shallow",2014-06-10,0.05,0
"7741","BAT","Shallow",2014-07-15,0.05,0
"7742","BAT","Shallow",2014-08-19,0.05,0
"7743","BAT","Shallow",2014-09-18,0.05,0
"7744","BAT","Shallow",2014-10-14,0.05,0
"7745","BAT","Shallow",2014-11-18,0.05,0
"7746","BAT","Shallow",2014-12-10,0.05,0
"7759","BCI","Shallow",2014-01-15,0.05,0
"7760","BCI","Shallow",2014-02-19,0.05,0
"7761","BCI","Shallow",2014-03-11,0.05,0
"7762","BCI","Shallow",2014-04-09,0.05,0
"7763","BCI","Shallow",2014-05-13,0.05,0
"7764","BCI","Shallow",2014-06-11,0.05,0
"7765","BCI","Shallow",2014-07-16,0.05,0
"7766","BCI","Shallow",2014-08-20,0.05,0
"7767","BCI","Shallow",2014-09-16,0.05,0
"7768","BCI","Shallow",2014-10-15,0.05,0
"7769","BCI","Shallow",2014-11-19,0.05,0
"7770","BCI","Shallow",2014-12-11,0.05,0
"7783","DC1","Shallow",2014-01-15,0.05,0
"7784","DC1","Shallow",2014-02-19,0.05,0
"7785","DC1","Shallow",2014-03-11,0.05,0
"7786","DC1","Shallow",2014-04-09,0.05,0
"7787","DC1","Shallow",2014-05-13,0.05,0
"7788","DC1","Shallow",2014-06-11,0.05,0
"7789","DC1","Shallow",2014-07-16,0.05,0
"7790","DC1","Shallow",2014-08-20,0.05,0
"7791","DC1","Shallow",2014-09-16,0.05,0
"7792","DC1","Shallow",2014-10-15,0.05,0
"7793","DC1","Shallow",2014-11-19,0.05,0
"7794","DC1","Shallow",2014-12-11,0.05,0
"7806","ESC","Shallow",2014-01-14,0.05,0
"7807","ESC","Shallow",2014-02-18,0.05,0
"7808","ESC","Shallow",2014-03-12,0.05,0
"7809","ESC","Shallow",2014-04-08,0.05,0
"7810","ESC","Shallow",2014-05-21,0.05,0
"7811","ESC","Shallow",2014-06-10,0.05,0
"7812","ESC","Shallow",2014-07-15,0.05,0
"7813","ESC","Shallow",2014-08-19,0.05,0
"7814","ESC","Shallow",2014-09-18,0.05,0
"7815","ESC","Shallow",2014-10-14,0.05,0
"7816","ESC","Shallow",2014-11-18,0.05,0
"7817","ESC","Shallow",2014-12-10,0.05,0
"7830","HUM","Shallow",2014-01-14,0.05,0
"7831","HUM","Shallow",2014-02-18,0.05,0
"7832","HUM","Shallow",2014-03-12,0.05,0
"7833","HUM","Shallow",2014-04-08,0.05,0
"7834","HUM","Shallow",2014-05-21,0.05,0
"7835","HUM","Shallow",2014-06-10,0.05,0
"7836","HUM","Shallow",2014-07-15,0.05,0
"7837","HUM","Shallow",2014-08-19,0.05,0
"7838","HUM","Shallow",2014-09-18,0.05,0
"7839","HUM","Shallow",2014-10-14,0.05,0
"7840","HUM","Shallow",2014-11-18,0.05,0
"7841","HUM","Shallow",2014-12-10,0.05,0
"7854","LAT","Shallow",2014-01-15,0.05,0
"7855","LAT","Shallow",2014-02-19,0.05,0
"7856","LAT","Shallow",2014-03-11,0.05,0
"7857","LAT","Shallow",2014-04-09,0.05,0
"7858","LAT","Shallow",2014-05-13,0.05,0
"7859","LAT","Shallow",2014-06-11,0.05,0
"7860","LAT","Shallow",2014-07-16,0.05,0
"7861","LAT","Shallow",2014-08-20,0.05,0
"7862","LAT","Shallow",2014-09-16,0.05,0
"7863","LAT","Shallow",2014-10-15,0.05,0
"7864","LAT","Shallow",2014-11-19,0.05,0
"7865","LAT","Shallow",2014-12-11,0.05,0
"7871","MLR","Shallow",2014-01-14,0.05,0
"7872","MLR","Shallow",2014-02-18,0.05,0
"7873","MLR","Shallow",2014-03-12,0.05,0
"7874","MLR","Shallow",2014-04-08,0.05,0
"7875","MLR","Shallow",2014-05-21,0.05,0
"7876","MLR","Shallow",2014-06-10,0.05,0
"7877","MLR","Shallow",2014-07-15,0.05,0
"7878","MLR","Shallow",2014-08-19,0.05,0
"7879","MLR","Shallow",2014-09-18,0.05,0
"7880","MLR","Shallow",2014-10-14,0.05,0
"7881","MLR","Shallow",2014-11-18,0.05,0
"7882","MLR","Shallow",2014-12-10,0.05,0
"7895","RAI","Shallow",2014-01-14,0.05,0
"7896","RAI","Shallow",2014-02-18,0.05,0
"7897","RAI","Shallow",2014-03-12,0.05,0
"7898","RAI","Shallow",2014-04-08,0.05,0
"7899","RAI","Shallow",2014-05-21,0.05,0
"7900","RAI","Shallow",2014-06-10,0.05,0
"7901","RAI","Shallow",2014-07-15,0.05,0
"7902","RAI","Shallow",2014-08-19,0.05,0
"7903","RAI","Shallow",2014-09-18,0.05,0
"7904","RAI","Shallow",2014-10-14,0.05,0
"7905","RAI","Shallow",2014-11-18,0.05,0
"7906","RAI","Shallow",2014-12-10,0.05,0
"7919","TME","Shallow",2014-01-15,0.05,0
"7920","TME","Shallow",2014-02-19,0.05,0
"7921","TME","Shallow",2014-03-11,0.05,0
"7922","TME","Shallow",2014-04-09,0.05,0
"7923","TME","Shallow",2014-05-13,0.05,0
"7924","TME","Shallow",2014-06-11,0.05,0
"7925","TME","Shallow",2014-07-16,0.05,0
"7926","TME","Shallow",2014-08-20,0.05,0
"7927","TME","Shallow",2014-09-16,0.05,0
"7928","TME","Shallow",2014-10-15,0.05,0
"7929","TME","Shallow",2014-11-19,0.05,0
"7930","TME","Shallow",2014-12-11,0.05,0
"7942","TMH","Shallow",2014-01-16,0.05,0
"7943","TMH","Shallow",2014-02-20,0.05,0
"7944","TMH","Shallow",2014-03-13,0.05,0
"7945","TMH","Shallow",2014-04-10,0.05,0
"7946","TMH","Shallow",2014-05-15,0.05,0
"7947","TMH","Shallow",2014-06-12,0.05,0
"7948","TMH","Shallow",2014-07-17,0.05,0
"7949","TMH","Shallow",2014-08-21,0.05,0
"7950","TMH","Shallow",2014-09-17,0.05,0
"7951","TMH","Shallow",2014-10-16,0.05,0
"7952","TMH","Shallow",2014-11-20,0.05,0
"7953","TMH","Shallow",2014-12-18,0.05,0
"7965","TMR","Shallow",2014-01-15,0.05,0
"7966","TMR","Shallow",2014-02-19,0.05,0
"7967","TMR","Shallow",2014-03-11,0.05,0
"7968","TMR","Shallow",2014-04-09,0.05,0
"7969","TMR","Shallow",2014-05-13,0.05,0
"7970","TMR","Shallow",2014-06-11,0.05,0
"7971","TMR","Shallow",2014-07-16,0.05,0
"7972","TMR","Shallow",2014-08-20,0.05,0
"7973","TMR","Shallow",2014-09-16,0.05,0
"7974","TMR","Shallow",2014-10-15,0.05,0
"7975","TMR","Shallow",2014-11-19,0.05,0
"7976","TMR","Shallow",2014-12-11,0.05,0
"7989","M2","Shallow",2014-01-22,1.01,0.37
"7990","M2","Shallow",2014-02-27,1.08,0.0700000000000001
"7991","M2","Shallow",2014-03-25,1.37,0.29
"7992","M2","Shallow",2014-04-22,1.65,0.28
"7993","M2","Shallow",2014-05-27,0.8,-0.85
"7994","M2","Shallow",2014-06-08,0.67,-0.13
"7995","M2","Shallow",2014-07-23,0.82,0.15
"7996","M2","Shallow",2014-08-26,0.65,-0.17
"7997","M2","Shallow",2014-09-22,1.09,0.44
"7998","M2","Shallow",2014-10-21,0.76,-0.33
"7999","M2","Shallow",2014-11-25,0.79,0.03
"8000","M2","Shallow",2014-12-18,0.74,-0.05
"8013","M5","Shallow",2014-01-22,0.78,0.36
"8014","M5","Shallow",2014-02-27,0.76,-0.02
"8015","M5","Shallow",2014-03-25,0.53,-0.23
"8016","M5","Shallow",2014-04-22,1.08,0.55
"8017","M5","Shallow",2014-05-27,0.7,-0.38
"8018","M5","Shallow",2014-06-08,0.5,-0.2
"8019","M5","Shallow",2014-07-23,0.67,0.17
"8020","M5","Shallow",2014-08-26,0.25,-0.42
"8021","M5","Shallow",2014-09-22,0.48,0.23
"8022","M5","Shallow",2014-10-21,0.43,-0.05
"8023","M5","Shallow",2014-11-25,0.42,-0.01
"8024","M5","Shallow",2014-12-18,0.22,-0.2
"8037","M12","Shallow",2014-01-22,0.71,0.09
"8038","M12","Shallow",2014-02-27,0.52,-0.19
"8039","M12","Shallow",2014-03-25,0.82,0.3
"8040","M12","Shallow",2014-04-22,1.32,0.5
"8041","M12","Shallow",2014-05-27,0.62,-0.7
"8042","M12","Shallow",2014-06-08,0.41,-0.21
"8043","M12","Shallow",2014-07-23,0.56,0.15
"8044","M12","Shallow",2014-08-26,0.31,-0.25
"8045","M12","Shallow",2014-09-22,0.56,0.25
"8046","M12","Shallow",2014-10-21,0.44,-0.12
"8047","M12","Shallow",2014-11-25,0.5,0.06
"8048","M12","Shallow",2014-12-18,0.39,-0.11
"8061","RAP","Shallow",2014-01-22,0.78,0.23
"8062","RAP","Shallow",2014-02-27,0.95,0.17
"8063","RAP","Shallow",2014-03-25,1.11,0.16
"8064","RAP","Shallow",2014-04-22,1.17,0.0599999999999998
"8065","RAP","Shallow",2014-05-27,0.6,-0.57
"8066","RAP","Shallow",2014-06-08,0.54,-0.0599999999999999
"8067","RAP","Shallow",2014-07-23,0.66,0.12
"8068","RAP","Shallow",2014-08-26,0.41,-0.25
"8069","RAP","Shallow",2014-09-22,0.75,0.34
"8070","RAP","Shallow",2014-10-21,0.73,-0.02
"8071","RAP","Shallow",2014-11-25,0.68,-0.0499999999999999
"8072","RAP","Shallow",2014-12-18,0.7,0.0199999999999999
"8073","RCO","Shallow",2014-01-22,0.86,0.24
"8074","RCO","Shallow",2014-02-27,1.08,0.22
"8075","RCO","Shallow",2014-03-25,1.1,0.02
"8076","RCO","Shallow",2014-04-22,1.48,0.38
"8077","RCO","Shallow",2014-05-27,0.87,-0.61
"8078","RCO","Shallow",2014-06-08,0.74,-0.13
"8079","RCO","Shallow",2014-07-23,0.77,0.03
"8080","RCO","Shallow",2014-08-26,0.65,-0.12
"8081","RCO","Shallow",2014-09-22,0.92,0.27
"8082","RCO","Shallow",2014-10-21,0.72,-0.2
"8083","RCO","Shallow",2014-11-25,0.75,0.03
"8084","RCO","Shallow",2014-12-18,0.62,-0.13
"8284","BOP","Shallow",2015-01-13,0.05,0
"8285","BOP","Shallow",2015-02-10,0.05,0
"8286","BOP","Shallow",2015-03-12,0.05,0
"8287","BOP","Shallow",2015-04-09,0.05,0
"8288","BOP","Shallow",2015-10-14,0.05,0
"8289","BOP","Shallow",2015-11-12,0.05,0
"8290","BOP","Shallow",2015-12-10,0.05,0
"8297","DCH","Shallow",2015-01-13,0.05,0
"8298","DCH","Shallow",2015-02-10,0.05,0
"8299","DCH","Shallow",2015-03-12,0.05,0
"8300","DCH","Shallow",2015-04-09,0.05,0
"8301","DCH","Shallow",2015-05-13,0.05,0
"8302","DCH","Shallow",2015-06-10,0.05,0
"8303","DCH","Shallow",2015-07-07,0.05,0
"8304","DCH","Shallow",2015-08-12,0.05,0
"8305","DCH","Shallow",2015-09-08,0.05,0
"8306","DCH","Shallow",2015-10-14,0.05,0
"8307","DCH","Shallow",2015-11-12,0.05,0
"8308","DCH","Shallow",2015-12-10,0.05,0
"8317","ERP","Shallow",2015-01-13,0.05,0
"8318","ERP","Shallow",2015-02-10,0.05,0
"8319","ERP","Shallow",2015-03-12,0.05,0
"8320","ERP","Shallow",2015-04-09,0.05,0
"8321","ERP","Shallow",2015-05-13,0.05,0
"8322","ERP","Shallow",2015-06-10,0.05,0
"8323","ERP","Shallow",2015-08-12,0.05,0
"8324","ERP","Shallow",2015-09-08,0.05,0
"8325","ERP","Shallow",2015-10-14,0.05,0
"8326","ERP","Shallow",2015-11-12,0.05,0
"8336","PNP","Shallow",2015-01-13,0.05,0
"8337","PNP","Shallow",2015-02-10,0.05,0
"8338","PNP","Shallow",2015-03-12,0.05,0
"8339","PNP","Shallow",2015-04-09,0.05,0
"8340","PNP","Shallow",2015-05-13,0.05,0
"8341","PNP","Shallow",2015-06-10,0.05,0
"8342","PNP","Shallow",2015-07-07,0.05,0
"8343","PNP","Shallow",2015-08-12,0.05,0
"8344","PNP","Shallow",2015-09-08,0.05,0
"8345","PNP","Shallow",2015-10-14,0.05,0
"8346","PNP","Shallow",2015-11-12,0.05,0
"8347","PNP","Shallow",2015-12-10,0.05,0
"8359","TAG","Shallow",2015-01-13,0.05,0
"8360","TAG","Shallow",2015-02-10,0.05,0
"8361","TAG","Shallow",2015-03-12,0.05,0
"8362","TAG","Shallow",2015-04-09,0.05,0
"8363","TAG","Shallow",2015-05-13,0.05,0
"8364","TAG","Shallow",2015-06-10,0.05,0
"8365","TAG","Shallow",2015-07-07,0.05,0
"8366","TAG","Shallow",2015-08-12,0.05,0
"8367","TAG","Shallow",2015-09-08,0.05,0
"8368","TAG","Shallow",2015-10-14,0.05,0
"8369","TAG","Shallow",2015-11-12,0.05,0
"8370","TAG","Shallow",2015-12-10,0.05,0
"8383","ARN","Shallow",2015-01-20,0.05,0
"8384","ARN","Shallow",2015-02-12,0.05,0
"8385","ARN","Shallow",2015-03-17,0.05,0
"8386","ARN","Shallow",2015-04-14,0.05,0
"8387","ARN","Shallow",2015-05-20,0.05,0
"8388","ARN","Shallow",2015-06-16,0.05,0
"8389","ARN","Shallow",2015-07-14,0.05,0
"8390","ARN","Shallow",2015-08-19,0.05,0
"8391","ARN","Shallow",2015-09-16,0.05,0
"8392","ARN","Shallow",2015-10-20,0.05,0
"8393","ARN","Shallow",2015-11-17,0.05,0
"8394","ARN","Shallow",2015-12-15,0.05,0
"8407","BAT","Shallow",2015-01-20,0.05,0
"8408","BAT","Shallow",2015-02-12,0.05,0
"8409","BAT","Shallow",2015-03-17,0.05,0
"8410","BAT","Shallow",2015-04-14,0.05,0
"8411","BAT","Shallow",2015-05-20,0.05,0
"8412","BAT","Shallow",2015-06-16,0.05,0
"8413","BAT","Shallow",2015-07-14,0.05,0
"8414","BAT","Shallow",2015-08-19,0.05,0
"8415","BAT","Shallow",2015-09-16,0.05,0
"8416","BAT","Shallow",2015-10-20,0.05,0
"8417","BAT","Shallow",2015-11-17,0.05,0
"8418","BAT","Shallow",2015-12-15,0.05,0
"8431","BCI","Shallow",2015-01-20,0.05,0
"8432","BCI","Shallow",2015-02-12,0.05,0
"8433","BCI","Shallow",2015-03-17,0.05,0
"8434","BCI","Shallow",2015-04-14,0.05,0
"8435","BCI","Shallow",2015-05-20,0.05,0
"8436","BCI","Shallow",2015-06-16,0.05,0
"8437","BCI","Shallow",2015-07-14,0.05,0
"8438","BCI","Shallow",2015-08-19,0.05,0
"8439","BCI","Shallow",2015-09-16,0.05,0
"8440","BCI","Shallow",2015-10-20,0.05,0
"8441","BCI","Shallow",2015-11-17,0.05,0
"8442","BCI","Shallow",2015-12-15,0.05,0
"8455","DC1","Shallow",2015-01-20,0.05,0
"8456","DC1","Shallow",2015-02-12,0.05,0
"8457","DC1","Shallow",2015-03-17,0.05,0
"8458","DC1","Shallow",2015-04-14,0.05,0
"8459","DC1","Shallow",2015-05-20,0.05,0
"8460","DC1","Shallow",2015-06-16,0.05,0
"8461","DC1","Shallow",2015-07-14,0.05,0
"8462","DC1","Shallow",2015-08-19,0.05,0
"8463","DC1","Shallow",2015-09-16,0.05,0
"8464","DC1","Shallow",2015-10-20,0.05,0
"8465","DC1","Shallow",2015-11-17,0.05,0
"8466","DC1","Shallow",2015-12-15,0.05,0
"8479","ESC","Shallow",2015-01-20,0.05,0
"8480","ESC","Shallow",2015-02-12,0.05,0
"8481","ESC","Shallow",2015-03-17,0.05,0
"8482","ESC","Shallow",2015-04-14,0.05,0
"8483","ESC","Shallow",2015-05-20,0.05,0
"8484","ESC","Shallow",2015-06-16,0.05,0
"8485","ESC","Shallow",2015-07-14,0.05,0
"8486","ESC","Shallow",2015-08-19,0.05,0
"8487","ESC","Shallow",2015-09-16,0.05,0
"8488","ESC","Shallow",2015-10-20,0.05,0
"8489","ESC","Shallow",2015-11-17,0.05,0
"8490","ESC","Shallow",2015-12-15,0.05,0
"8503","HUM","Shallow",2015-01-20,0.05,0
"8504","HUM","Shallow",2015-02-12,0.05,0
"8505","HUM","Shallow",2015-03-17,0.05,0
"8506","HUM","Shallow",2015-04-14,0.05,0
"8507","HUM","Shallow",2015-05-20,0.05,0
"8508","HUM","Shallow",2015-06-16,0.05,0
"8509","HUM","Shallow",2015-07-14,0.05,0
"8510","HUM","Shallow",2015-08-19,0.05,0
"8511","HUM","Shallow",2015-09-16,0.05,0
"8512","HUM","Shallow",2015-10-20,0.05,0
"8513","HUM","Shallow",2015-11-17,0.05,0
"8514","HUM","Shallow",2015-12-15,0.05,0
"8527","LAT","Shallow",2015-01-21,0.05,0
"8528","LAT","Shallow",2015-02-11,0.05,0
"8529","LAT","Shallow",2015-03-18,0.05,0
"8530","LAT","Shallow",2015-04-15,0.05,0
"8531","LAT","Shallow",2015-05-19,0.05,0
"8532","LAT","Shallow",2015-06-17,0.05,0
"8533","LAT","Shallow",2015-07-16,0.05,0
"8534","LAT","Shallow",2015-08-18,0.05,0
"8535","LAT","Shallow",2015-09-15,0.05,0
"8536","LAT","Shallow",2015-10-21,0.05,0
"8537","LAT","Shallow",2015-11-18,0.05,0
"8538","LAT","Shallow",2015-12-16,0.05,0
"8542","MLR","Shallow",2015-01-20,0.05,0
"8543","MLR","Shallow",2015-02-12,0.05,0
"8544","MLR","Shallow",2015-03-17,0.05,0
"8545","MLR","Shallow",2015-04-14,0.05,0
"8546","MLR","Shallow",2015-05-20,0.05,0
"8547","MLR","Shallow",2015-06-16,0.05,0
"8548","MLR","Shallow",2015-07-14,0.05,0
"8549","MLR","Shallow",2015-08-19,0.05,0
"8550","MLR","Shallow",2015-09-16,0.05,0
"8551","MLR","Shallow",2015-10-20,0.05,0
"8552","MLR","Shallow",2015-11-17,0.05,0
"8553","MLR","Shallow",2015-12-15,0.05,0
"8566","RAI","Shallow",2015-01-20,0.05,0
"8567","RAI","Shallow",2015-02-12,0.05,0
"8568","RAI","Shallow",2015-03-17,0.05,0
"8569","RAI","Shallow",2015-04-14,0.05,0
"8570","RAI","Shallow",2015-05-20,0.05,0
"8571","RAI","Shallow",2015-06-16,0.05,0
"8572","RAI","Shallow",2015-07-14,0.05,0
"8573","RAI","Shallow",2015-08-19,0.05,0
"8574","RAI","Shallow",2015-09-16,0.05,0
"8575","RAI","Shallow",2015-10-20,0.05,0
"8576","RAI","Shallow",2015-11-17,0.05,0
"8577","RAI","Shallow",2015-12-15,0.05,0
"8590","TME","Shallow",2015-01-21,0.05,0
"8591","TME","Shallow",2015-02-11,0.05,0
"8592","TME","Shallow",2015-03-18,0.05,0
"8593","TME","Shallow",2015-04-15,0.05,0
"8594","TME","Shallow",2015-05-19,0.05,0
"8595","TME","Shallow",2015-06-17,0.05,0
"8596","TME","Shallow",2015-07-16,0.05,0
"8597","TME","Shallow",2015-08-18,0.05,0
"8598","TME","Shallow",2015-09-15,0.05,0
"8599","TME","Shallow",2015-10-21,0.05,0
"8600","TME","Shallow",2015-11-19,0.05,0
